State NTD ID,NTD ID,Agency Name,Reporter Type,Group Plan Sponsor NTD ID,Group Plan Sponsor Name,Primary Mode Served,Secondary Modes Served,Reporting Module,Fleet ID,Agency Service Fleet ID,Service Fleet Name,Year of Manufacture,Vehicle Type,Number of Vehicles,Useful Life Benchmark,Percent Agency Capital Responsibility,Estimated Cost,Year Dollar of the Estimated Cost,Separate Asset Flag,Notes
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,16947,28179,LIGHT TRUCK,1999,Trucks and other Rubber Tire Vehicles,1,5,100,27415.73,1999,N,"VAN, WITH LIFTS"
,90015,City and County of San Francisco,Full Reporter,,,LR,MB,Urban,16948,28180,LIGHT TRUCK,1999,Trucks and other Rubber Tire Vehicles,1,5,100,24781.4,1999,N,"VAN, WITH LIFTS"
,90015,City and County of San Francisco,Full Reporter,,,LR,MB,Urban,16950,28212,LIGHT TRUCK,2003,Trucks and other Rubber Tire Vehicles,1,5,100,20424.7,2003,N,"WAGON, WINSTAR 735-467"
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21948,63490,LIGHT TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,10,100,44767.6,2018,N,Ford F250 Ext Cab SB
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21952,64711,LIGHT TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,5,100,42978.27,2018,N,2018 Ford Truck S-DTY F-250
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21953,64712,LIGHT TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,5,100,42978.27,2018,N,2018 Ford Truck S-DTY F-250
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21954,64713,LIGHT TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,5,100,42978.27,2018,N,2018 Ford Truck S-DTY F-250
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21955,64714,LIGHT TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,5,100,42978.27,2018,N,2018 Ford Truck S-DTY F-250
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21956,64715,LIGHT TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,5,100,42978.27,2018,N,2018 Ford Truck S-DTY F-250
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21957,64716,HEAVY TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,5,100,63645.3,2018,N,2018 Ford Truck S-DTY F-350SRW
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21958,64717,HEAVY TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,5,100,46947.15,2018,N,2018 Ford Truck S-DTY F-350SRW
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21959,64718,HEAVY TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,5,100,46947.15,2018,N,2018 Ford Truck S-DTY F-350SRW
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21960,64719,CAR,2018,Trucks and other Rubber Tire Vehicles,1,5,100,26517.86,2018,N,2018 FORD TRUCK TRANSITCONNECT
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21961,64720,CAR,2018,Trucks and other Rubber Tire Vehicles,1,5,100,26517.86,2018,N,2018 FORD TRUCK TRANSITCONNECT
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21970,64729,LIGHT TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,5,100,44278.92,2018,N,2018 Ford Truck S-DTY F-250
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21973,64732,LIGHT TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,5,100,48764.57,2018,N,2018 Ford Truck S-DTY F-250
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21974,64733,LIGHT TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,5,100,45610.08,2018,N,2018 Ford Truck S-DTY F-250
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21976,64735,LIGHT TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,5,100,45610.08,2018,N,2018 Ford Truck S-DTY F-250
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21977,64736,LIGHT TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,5,100,45610.08,2018,N,2018 Ford Truck S-DTY F-250
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21978,64737,LIGHT TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,5,100,45610.08,2018,N,2018 Ford Truck S-DTY F-250
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21979,64738,LIGHT TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,5,100,47232.12,2018,N,2018 Ford Truck S-DTY F-250
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21980,64739,LIGHT TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,5,100,45380.46,2018,N,2018 Ford Truck S-DTY F-250
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21981,65203,CAR,2018,Trucks and other Rubber Tire Vehicles,1,5,100,26517.86,2018,N,2019 FORD TRUCK TRANSITCONNECT
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21982,65204,CAR,2018,Trucks and other Rubber Tire Vehicles,1,5,100,26517.86,2018,N,2019 FORD TRUCK TRANSITCONNECT
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21983,65205,CAR,2018,Trucks and other Rubber Tire Vehicles,1,5,100,26517.86,2018,N,2019 FORD TRUCK TRANSITCONNECT
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21984,65206,CAR,2018,Trucks and other Rubber Tire Vehicles,1,5,100,26517.86,2018,N,2019 FORD TRUCK TRANSITCONNECT
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21985,65207,CAR,2018,Trucks and other Rubber Tire Vehicles,1,5,100,26517.86,2018,N,2019 FORD TRUCK TRANSITCONNECT
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21990,65212,CAR,2018,Trucks and other Rubber Tire Vehicles,1,5,100,38670.95,2018,N,2019 FORD TRUCK TRANSITCONNECT
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21993,66017,CAR,2019,Trucks and other Rubber Tire Vehicles,1,5,100,38528.81,2019,N,2019 FORD TRUCK TRANSITCONNECT
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21994,66018,CAR,2019,Trucks and other Rubber Tire Vehicles,1,5,100,40755.23,2019,N,2019 FORD TRUCK TRANSITCONNECT
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21995,66020,CAR,2019,Trucks and other Rubber Tire Vehicles,1,5,100,40755.23,2019,N,2019 FORD TRUCK TRANSITCONNECT
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21996,66021,CAR,2019,Trucks and other Rubber Tire Vehicles,1,5,100,40755.23,2019,N,2019 FORD TRUCK TRANSITCONNECT
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21997,66022,CAR,2019,Trucks and other Rubber Tire Vehicles,1,5,100,40755.23,2019,N,2019 FORD TRUCK TRANSITCONNECT
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21998,66047,CAR,2019,Trucks and other Rubber Tire Vehicles,1,5,100,39689.76,2019,N,2019 FORD TRUCK TRANSITCONNECT
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,21999,66048,CAR,2019,Trucks and other Rubber Tire Vehicles,1,5,100,39689.76,2019,N,2019 FORD TRUCK TRANSITCONNECT
,90015,City and County of San Francisco,Full Reporter,,,LR,,Urban,22000,66049,LIGHT TRUCK,2019,Trucks and other Rubber Tire Vehicles,1,5,100,46344.91,2019,N,2019 FORD TRUCK S-DTY F-250
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16450,27481,LIGHT TRUCK,2007,Trucks and other Rubber Tire Vehicles,1,5,100,82745,2007,N,2007_GMC TRUCK
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16453,27484,LIGHT TRUCK,2007,Trucks and other Rubber Tire Vehicles,1,5,100,82746,2007,N,2007_GMC TRUCK
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16564,42352,HEAVY TRUCK,2015,Trucks and other Rubber Tire Vehicles,1,5,100,267085.9,2015,N,2015 SBA 4X2 ROAD CALL TRUCK
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16565,42353,HEAVY TRUCK,2015,Trucks and other Rubber Tire Vehicles,1,5,100,267085.9,2015,N,2015 SBA 4X2 ROAD CALL TRUCK
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16566,42354,HEAVY TRUCK,2015,Trucks and other Rubber Tire Vehicles,1,5,100,267085.9,2015,N,2015 SBA 4X2 ROAD CALL TRUCK
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16567,42355,HEAVY TRUCK,2015,Trucks and other Rubber Tire Vehicles,1,5,100,267085.9,2015,N,2015 SBA 4X2 ROAD CALL TRUCK
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16568,42356,HEAVY TRUCK,2015,Trucks and other Rubber Tire Vehicles,1,5,100,267085.9,2015,N,2015 SBA 4X2 ROAD CALL TRUCK
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16569,42357,HEAVY TRUCK,2015,Trucks and other Rubber Tire Vehicles,1,5,100,267085.9,2015,N,2015 SBA 4X2 ROAD CALL TRUCK
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16570,42358,HEAVY TRUCK,2015,Trucks and other Rubber Tire Vehicles,1,5,100,267085.9,2015,N,2015 SBA 4X2 ROAD CALL TRUCK
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16571,42359,HEAVY TRUCK,2015,Trucks and other Rubber Tire Vehicles,1,5,100,267085.9,2015,N,2015 SBA 4X2 ROAD CALL TRUCK
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16572,42360,HEAVY TRUCK,2015,Trucks and other Rubber Tire Vehicles,1,5,100,267085.9,2015,N,2015 SBA 4X2 ROAD CALL TRUCK
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16578,42426,CAR,2017,Automobiles,1,5,100,24853.84,2017,N,2017 FORD FUSION HYBRID 735003
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16593,42424,CAR,2017,Automobiles,1,5,100,24990.87,2017,N,2017 FORD PASSENGER COMPACT VA
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16756,42454,LIGHT TRUCK,2013,Trucks and other Rubber Tire Vehicles,1,5,100,33207.88,2013,N,FORD F-250 4X2 PICK-UP TRUCK
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16757,42455,LIGHT TRUCK,2013,Trucks and other Rubber Tire Vehicles,1,5,100,33207.88,2013,N,FORD F-250 4X2 PICK-UP TRUCK
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16758,42456,LIGHT TRUCK,2013,Trucks and other Rubber Tire Vehicles,1,5,100,33207.88,2013,N,FORD F-250 4X2 PICK-UP TRUCK
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16763,42461,LIGHT TRUCK,2013,Trucks and other Rubber Tire Vehicles,1,5,100,33207.87,2013,N,FORD F-250 4X2 PICK-UP TRUCK
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16768,42466,LIGHT TRUCK,2013,Trucks and other Rubber Tire Vehicles,1,5,100,32543.71,2013,N,FORD F-250 4X2 PICK-UP TRUCK
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16823,28187,CAR,1998,Automobiles,1,5,100,17419.03,1998,N,PASSENGER CAR
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16832,27451,LIGHT TRUCK,1984,Trucks and other Rubber Tire Vehicles,1,4,100,7677,1984,N,PICK UP TRUCK CHEV  1GCEC14F6D
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16840,28141,LIGHT TRUCK,1999,Trucks and other Rubber Tire Vehicles,1,5,100,67389.35,1999,N,RE-INPUT DPT7350854 AS A NON C
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16841,28140,LIGHT TRUCK,1999,Trucks and other Rubber Tire Vehicles,1,5,100,67389.35,1999,N,RE-INPUT DPT735A854
,90015,City and County of San Francisco,Full Reporter,,,MB,TB,Urban,16881,27835,LIGHT TRUCK,1993,Trucks and other Rubber Tire Vehicles,1,5,100,11865,1993,N,TRUCK CHEVY S10 VIN 1GCCS14Z2P
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16891,27852,LIGHT TRUCK,1993,Trucks and other Rubber Tire Vehicles,1,5,100,9428,1993,N,TRUCK FORD RANGER 93 1FTCR10X2
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,16901,27844,HEAVY TRUCK,1993,Trucks and other Rubber Tire Vehicles,1,12,100,42003,1993,N,TRUCK INTERNTL 93 ID 1HTSDN2N4
,90015,City and County of San Francisco,Full Reporter,,,MB,TB,Urban,16943,27780,LIGHT TRUCK,1992,Trucks and other Rubber Tire Vehicles,1,5,100,18927,1992,N,VAN FORD AEROSTAR 92 1FTDA35X6
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,21949,64708,LIGHT TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,5,100,44767.6,2018,N,2018 Ford Truck S-DTY F-250
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,21950,64709,LIGHT TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,5,100,44767.6,2018,N,2018 Ford Truck S-DTY F-250
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,21951,64710,LIGHT TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,5,100,44767.6,2018,N,2018 Ford Truck S-DTY F-250
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,21986,65208,CAR,2018,Trucks and other Rubber Tire Vehicles,1,5,100,25595.22,2018,N,2018 FORD TRUCK TRANSITCONNECT
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,21987,65209,CAR,2018,Trucks and other Rubber Tire Vehicles,1,5,100,25595.22,2018,N,2018 FORD TRUCK TRANSITCONNECT
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,21988,65210,CAR,2018,Trucks and other Rubber Tire Vehicles,1,5,100,25595.22,2018,N,2018 FORD TRUCK TRANSITCONNECT
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,21989,65211,LIGHT TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,5,100,38983.04,2018,N,2018 FORD F150
,90015,City and County of San Francisco,Full Reporter,,,MB,,Urban,21992,65214,LIGHT TRUCK,2018,Trucks and other Rubber Tire Vehicles,1,5,100,33997.03,2018,N,2019 FORD TRUCK S-DIY F-350SRW
,90015,City and County of San Francisco,Full Reporter,,,SR,,Urban,16769,42467,LIGHT TRUCK,2013,Trucks and other Rubber Tire Vehicles,1,5,100,32543.72,2013,N,FORD F-250 4X2 PICK-UP TRUCK
,90015,City and County of San Francisco,Full Reporter,,,SR,,Urban,16829,28217,LIGHT TRUCK,1999,Trucks and other Rubber Tire Vehicles,1,5,100,28526.61,1999,N,PICK UP
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16440,28195,HEAVY TRUCK,2006,Trucks and other Rubber Tire Vehicles,1,5,100,44606.55,2006,N,2006  CHEVROLET SILVERADO TRUC
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16441,28196,HEAVY TRUCK,2006,Trucks and other Rubber Tire Vehicles,1,5,100,44606.55,2006,N,2006  CHEVROLET SILVERADO TRUC
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16443,28199,HEAVY TRUCK,2006,Trucks and other Rubber Tire Vehicles,1,5,100,44606.55,2006,N,2006  CHEVROLET SILVERADO TRUC
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16444,28200,HEAVY TRUCK,2006,Trucks and other Rubber Tire Vehicles,1,5,100,44606.55,2006,N,2006  CHEVROLET SILVERADO TRUC
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16445,28202,HEAVY TRUCK,2006,Trucks and other Rubber Tire Vehicles,1,5,100,44606.55,2006,N,2006  CHEVROLET SILVERADO TRUC
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16446,28194,HEAVY TRUCK,2006,Trucks and other Rubber Tire Vehicles,1,5,100,44606.55,2006,N,"2006  CHEVROLET SILVERADO, 735"
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16449,28207,LIGHT TRUCK,2006,Trucks and other Rubber Tire Vehicles,1,5,100,70569.57,2006,N,2006 PICK UP TRUCK
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16456,28143,CAR,2009,Trucks and other Rubber Tire Vehicles,1,5,100,26125.43,2009,N,2008 FORD ESCAPE HYBRID FWD
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16457,28144,CAR,2009,Trucks and other Rubber Tire Vehicles,1,5,100,26125.42,2009,N,2008 FORD ESCAPE HYBRID FWD
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16459,28168,LIGHT TRUCK,2008,Trucks and other Rubber Tire Vehicles,1,5,100,76344,2008,N,2008 INTERNATIONAL CF600 CUSTO
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16464,42551,CAR,2009,Trucks and other Rubber Tire Vehicles,1,5,100,26357.42,2009,N,2009 FORD ESCAPE HYBRID
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16479,42555,CAR,2010,Trucks and other Rubber Tire Vehicles,1,5,100,26357.42,2010,N,2010 FORD ESCAPE HYBRID
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16577,42420,CAR,2017,Automobiles,1,5,100,25361.06,2017,N,2017 FORD FUSION HYBRID 735003
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16580,42434,CAR,2017,Automobiles,1,5,100,24853.84,2017,N,2017 FORD FUSION HYBRID 735003
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16584,42416,CAR,2017,Automobiles,1,5,100,25361.06,2017,N,2017 FORD LARGE HYBRID  735003
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16587,42413,CAR,2017,Automobiles,1,5,100,25361.06,2017,N,2017 FORD LARGE HYBRID 7350031
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16588,42414,CAR,2017,Automobiles,1,5,100,25361.06,2017,N,2017 FORD LARGE HYBRID 7350031
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16589,42415,CAR,2017,Automobiles,1,5,100,25361.05,2017,N,2017 FORD LARGE HYBRID 7350031
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16590,42417,CAR,2017,Automobiles,1,5,100,25361.05,2017,N,2017 FORD LARGE HYBRID 7350032
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16595,42438,CAR,2017,Automobiles,1,5,100,24990.88,2017,N,2017 FORD PASSENGER COMPACT VA
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16598,42441,CAR,2017,Automobiles,1,5,100,24990.88,2017,N,2017 FORD PASSENGER COMPACT VA
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16611,42477,LIGHT TRUCK,2017,Trucks and other Rubber Tire Vehicles,1,5,100,42643.18,2017,N,2017 FORD S-DTY TRUCK 73500306
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16612,42478,LIGHT TRUCK,2017,Trucks and other Rubber Tire Vehicles,1,5,100,42643.17,2017,N,2017 FORD S-DTY TRUCK 73500307
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16613,42479,LIGHT TRUCK,2017,Trucks and other Rubber Tire Vehicles,1,5,100,42643.18,2017,N,2017 FORD S-DTY TRUCK 73500308
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16614,42480,LIGHT TRUCK,2017,Trucks and other Rubber Tire Vehicles,1,5,100,42643.17,2017,N,2017 FORD S-DTY TRUCK 73500309
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16615,42481,LIGHT TRUCK,2017,Trucks and other Rubber Tire Vehicles,1,5,100,42643.18,2017,N,2017 FORD S-DTY TRUCK 73500310
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16616,42482,LIGHT TRUCK,2017,Trucks and other Rubber Tire Vehicles,1,5,100,42643.17,2017,N,2017 FORD S-DTY TRUCK 73500311
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16617,42483,LIGHT TRUCK,2017,Trucks and other Rubber Tire Vehicles,1,5,100,42643.17,2017,N,2017 FORD S-DTY TRUCK 73500312
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16618,42410,LIGHT TRUCK,2017,Trucks and other Rubber Tire Vehicles,1,5,100,42643.18,2017,N,2017 FORD S-DTY TRUCK 73500313
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16619,42411,LIGHT TRUCK,2017,Trucks and other Rubber Tire Vehicles,1,5,100,42643.17,2017,N,2017 FORD S-DTY TRUCK 73500314
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16620,42412,LIGHT TRUCK,2017,Trucks and other Rubber Tire Vehicles,1,5,100,42643.17,2017,N,2017 FORD S-DTY TRUCK 73500315
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16631,42435,LIGHT TRUCK,2017,Trucks and other Rubber Tire Vehicles,1,5,100,38837.65,2017,N,2017 FORD S-DTY TRUCK 73500349
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16648,28211,CAR,2000,Automobiles,1,5,100,19972.18,2000,N,AUTO
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16655,27827,CAR,1993,Automobiles,1,5,100,12904,1993,N,AUTO 92 FORD TAURUS  1FACP5047
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16675,27643,LIGHT TRUCK,1988,Trucks and other Rubber Tire Vehicles,1,5,100,12637,1988,N,CHEV PU 1988 C10 VIN 1GTER14K8
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16681,42541,LIGHT TRUCK,2012,Trucks and other Rubber Tire Vehicles,1,5,100,272126,2012,N,CUSTOMIZED COMMAND CENTER VAN
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16683,42563,LIGHT TRUCK,2012,Trucks and other Rubber Tire Vehicles,1,5,100,10969.35,2012,N,CUSTOMIZED COMMAND CENTER VAN
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16686,42562,LIGHT TRUCK,2012,Trucks and other Rubber Tire Vehicles,1,5,100,277940.4,2012,N,CUSTOMIZED COMMAND CENTER VANS
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16687,28249,LIGHT TRUCK,2003,Trucks and other Rubber Tire Vehicles,1,5,100,31054.95,2003,N,E 250 CARGO VAN
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16688,28250,LIGHT TRUCK,2003,Trucks and other Rubber Tire Vehicles,1,5,100,32736.72,2003,N,E 250 CARGO VAN
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16689,28270,LIGHT TRUCK,2003,Trucks and other Rubber Tire Vehicles,1,5,100,32736.72,2003,N,E 250 CARGO VAN
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16716,42382,LIGHT TRUCK,2016,Trucks and other Rubber Tire Vehicles,1,5,100,48030.62,2016,N,FORD 2016 12-PASSENGER VAN
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16717,42383,LIGHT TRUCK,2016,Trucks and other Rubber Tire Vehicles,1,5,100,48030.62,2016,N,FORD 2016 12-PASSENGER VAN
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16718,42379,LIGHT TRUCK,2016,Trucks and other Rubber Tire Vehicles,1,5,100,39316.26,2016,N,FORD 2016 5-PASSENGER COMPACT
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16719,42380,LIGHT TRUCK,2016,Trucks and other Rubber Tire Vehicles,1,5,100,39316.26,2016,N,FORD 2016 5-PASSENGER COMPACT
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16734,62824,(blank),2017,Trucks and other Rubber Tire Vehicles,1,5,100,24990.88,2017,N,FORD 2017 TRUCK TRANSIT CONNEC
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16735,62825,(blank),2017,Trucks and other Rubber Tire Vehicles,1,5,100,25126.5,2017,N,FORD 2017 TRUCK TRANSIT CONNEC
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16738,27656,LIGHT TRUCK,1989,Trucks and other Rubber Tire Vehicles,1,5,100,11182,1989,N,FORD 89 PU RANGER  1FTCR10T5KU
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16752,45455,LIGHT TRUCK,2010,Trucks and other Rubber Tire Vehicles,1,5,100,16578.03,2010,N,FORD ECONOLINE E150 CARGO VAN
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16760,42458,LIGHT TRUCK,2013,Trucks and other Rubber Tire Vehicles,1,5,100,33207.87,2013,N,FORD F-250 4X2 PICK-UP TRUCK
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16761,42459,LIGHT TRUCK,2013,Trucks and other Rubber Tire Vehicles,1,5,100,33207.87,2013,N,FORD F-250 4X2 PICK-UP TRUCK
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16764,42462,LIGHT TRUCK,2013,Trucks and other Rubber Tire Vehicles,1,5,100,33207.87,2013,N,FORD F-250 4X2 PICK-UP TRUCK
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16765,42463,LIGHT TRUCK,2013,Trucks and other Rubber Tire Vehicles,1,5,100,33207.87,2013,N,FORD F-250 4X2 PICK-UP TRUCK
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16766,42464,LIGHT TRUCK,2013,Trucks and other Rubber Tire Vehicles,1,5,100,33207.87,2013,N,FORD F-250 4X2 PICK-UP TRUCK
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16767,42465,LIGHT TRUCK,2013,Trucks and other Rubber Tire Vehicles,1,5,100,33207.87,2013,N,FORD F-250 4X2 PICK-UP TRUCK
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16822,28176,CAR,1999,Automobiles,1,5,100,19128.5,1999,N,PASSENGER CAR
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16824,28189,CAR,1998,Automobiles,1,5,100,17420,1998,N,PASSENGER CAR
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16825,28190,CAR,1998,Automobiles,1,5,100,20615,1998,N,PASSENGER CAR
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16861,28185,LIGHT TRUCK,2001,Trucks and other Rubber Tire Vehicles,1,5,100,1000,2001,N,TRUCK
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16890,27842,LIGHT TRUCK,1993,Trucks and other Rubber Tire Vehicles,1,5,100,13246,1993,N,TRUCK FORD RANGER 93  1FTCR10X
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16919,28161,LIGHT TRUCK,1999,Trucks and other Rubber Tire Vehicles,1,5,100,20506.5,1999,N,VAN
,90015,City and County of San Francisco,Full Reporter,,,TB,MB,Urban,16920,28162,LIGHT TRUCK,2000,Trucks and other Rubber Tire Vehicles,1,5,100,23866,2000,N,VAN
