State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Subrecipient Type,Reporting Module,Mode,TOS,Time Period,Time Service Begins,Time Service Ends,Vehicles/Passenger Cars Operated in Maximum Service,Vehicles/Passenger Cars Available for Maximum Service,Trains in Operation,Vehicles/Passenger Cars in Operation,Actual Vehicles/Passenger Car Miles,Actual Vehicles/Passenger Car Revenue Miles,Actual Vehicle/Passenger Deadhead Miles,Scheduled Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/Passenger Car Hours,Actual Vehicle/Passenger Car Revenue Hours,Actual Vehicle/Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,Passenger Miles,Days of Service Operated,Days Not Operated Due to Strikes,Strike Comment,Days Not Operated Due to Emergencies,Emergency Comment,DRM Transit Exclusive and Shared Use ROW,DRM Mixed Traffic ROW,Non-Statutory Mixed Traffic,data_year
,30034,Maryland Transit Administration,Full Reporter,,Urban,HR,DO,Average Weekday - Midday,9:00:00,15:00:00,,,7,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30034,Maryland Transit Administration,Full Reporter,,Urban,HR,DO,Average Weekday - Other,,,,,6,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30034,Maryland Transit Administration,Full Reporter,,Urban,HR,DO,Average Weekday - PM Peak,15:00:00,18:00:00,,,9,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30034,Maryland Transit Administration,Full Reporter,,Urban,LR,DO,Annual Total,,,17,25,,,3246879,3166877,80002,3362844,209400,203184,6216,,,1446543,1445003,1540,66705,66190,515,2458661,,,12135861,,,,,,,,,
,30034,Maryland Transit Administration,Full Reporter,,Urban,LR,DO,Average Typical Saturday,4:10:00,0:53:00,,,12,12,4980,4842,138,5142,320,311,9,,,2212,2209,3,102,101,1,5190,,,24393,52,,,,,,,,
,30034,Maryland Transit Administration,Full Reporter,,Urban,LR,DO,Average Typical Sunday,9:46:00,22:05:00,,,12,12,4091,3978,113,4224,264,255,9,,,1817,1815,2,84,83,1,5725,,,33205,52,,,,,,,,
,30034,Maryland Transit Administration,Full Reporter,,Urban,LR,DO,Average Typical Weekday,3:45:00,1:03:00,,,17,17,10671,10376,295,11018,688,666,22,,,4740,4735,5,219,217,2,7245,,,36225,261,,,,,,,,
,30034,Maryland Transit Administration,Full Reporter,,Urban,LR,DO,Average Weekday - AM Peak,6:00:00,9:00:00,,,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30034,Maryland Transit Administration,Full Reporter,,Urban,LR,DO,Average Weekday - Midday,9:00:00,15:00:00,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30034,Maryland Transit Administration,Full Reporter,,Urban,LR,DO,Average Weekday - Other,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30034,Maryland Transit Administration,Full Reporter,,Urban,LR,DO,Average Weekday - PM Peak,15:00:00,18:00:00,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30034,Maryland Transit Administration,Full Reporter,,Urban,MB,DO,Annual Total,,,604,700,,,19974678,17829087,2145591,17933220,1712641,1564584,148057,0,0,,,,,,,35370213,,,150861325,,,,,,,1099.5,,
,30034,Maryland Transit Administration,Full Reporter,,Urban,MB,DO,Average Typical Saturday,5:00:00,2:30:00,,,,280,30013,27262,2751,27421,2581,2392,189,,,,,,,,,95227,,,245989,52,,,,,,,,
,30034,Maryland Transit Administration,Full Reporter,,Urban,MB,DO,Average Typical Sunday,5:00:00,2:00:00,,,,230,24832,22393,2439,22524,2138,1965,173,,,,,,,,,81624,,,171690,52,,,,,,,,
,30034,Maryland Transit Administration,Full Reporter,,Urban,MB,DO,Average Typical Weekday,5:00:00,2:30:00,,,,600,64171,58418,5753,58759,5517,5126,391,,,,,,,,,100283,,,494797,261,,,,,,,,
,30034,Maryland Transit Administration,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30034,Maryland Transit Administration,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:00:00,15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30034,Maryland Transit Administration,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30034,Maryland Transit Administration,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,15:00:00,19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30035,Ohio Valley Regional Transportation Authority,Full Reporter,,Urban,DR,DO,Annual Total,,,3,4,,,54342,31037,23305,,3324,2030,1294,,,,,,,,,4171,4171,0,20480,,,,,,,,,
,30035,Ohio Valley Regional Transportation Authority,Full Reporter,,Urban,DR,DO,Average Typical Saturday,7:00:00,18:00:00,,,,2,169,95,74,,10,5,5,,,,,,,,,12,,,63,52,,,,,,,,
,30035,Ohio Valley Regional Transportation Authority,Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
,30035,Ohio Valley Regional Transportation Authority,Full Reporter,,Urban,DR,DO,Average Typical Weekday,7:00:00,18:00:00,,,,3,180,103,77,,11,7,4,,,,,,,,,14,,,68,253,,,,,,,,
,30035,Ohio Valley Regional Transportation Authority,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30035,Ohio Valley Regional Transportation Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30035,Ohio Valley Regional Transportation Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30035,Ohio Valley Regional Transportation Authority,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30035,Ohio Valley Regional Transportation Authority,Full Reporter,,Urban,MB,DO,Annual Total,,,14,18,,,745571,738404,7167,740301,55024,54437,587,10,0,,,,,,,264684,,,927873,,,,,,,143,,
,30035,Ohio Valley Regional Transportation Authority,Full Reporter,,Urban,MB,DO,Average Typical Saturday,6:00:00,18:00:00,,,,12,2296,2278,18,2278,153,146,7,,,,,,,,,813,,,2837,52,,,,,,,,
,30035,Ohio Valley Regional Transportation Authority,Full Reporter,,Urban,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30035,Ohio Valley Regional Transportation Authority,Full Reporter,,Urban,MB,DO,Average Typical Weekday,6:00:00,18:00:00,,,,14,2475,2457,18,2458,186,185,1,,,,,,,,,879,,,3085,253,,,,,,,,
,30035,Ohio Valley Regional Transportation Authority,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30035,Ohio Valley Regional Transportation Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30035,Ohio Valley Regional Transportation Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30035,Ohio Valley Regional Transportation Authority,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,,18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30036,City of Charlottesville,Reduced Reporter,,Urban,MB,DO,Annual Total,,,19,,,,,730629,,,,74987,,,,,,,,,,617010,,,,,,,,,,,,
,30040,City of Annapolis,Reduced Reporter,,Urban,DR,DO,Annual Total,,,1,,,,,15415,,,,4510,,,,,,,,,,1921,,0,,,,,,,,,,
,30040,City of Annapolis,Reduced Reporter,,Urban,MB,DO,Annual Total,,,10,,,,,317924,,,,31129,,,,,,,,,,132739,,,,,,,,,,,,
,30041,Board of Commissioners of Allegany County Maryland,Reduced Reporter,,Urban,DR,DO,Annual Total,,,7,,,,,161419,,,,15478,,,,,,,,,,15257,,3181,,,,,,,,,,
,30041,Board of Commissioners of Allegany County Maryland,Reduced Reporter,,Urban,MB,DO,Annual Total,,,8,,,,,131331,,,,7704,,,,,,,,,,39855,,,,,,,,,,,,
,30042,Washington County ,Reduced Reporter,,Urban,DR,DO,Annual Total,,,4,,,,,82676,,,,5523,,,,,,,,,,16408,,0,,,,,,,,,,
,30042,Washington County ,Reduced Reporter,,Urban,MB,DO,Annual Total,,,8,,,,,390085,,,,26645,,,,,,,,,,269741,,,,,,,,,,,,
,30044,Westmoreland County ,Full Reporter,,Urban,DR,DO,Annual Total,,,39,68,,,1412551,1128793,283758,,68549,56507,12042,0,0,,,,,,,118467,9560,0,1326448,,,,,,,,,
,30044,Westmoreland County ,Full Reporter,,Urban,DR,DO,Average Typical Saturday,7:00:00,16:00:00,,,,17,1831,1429,402,,88,73,15,,,,,,,,,165,,,1836,51,0,,0,,,,,
,30044,Westmoreland County ,Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,,,
,30044,Westmoreland County ,Full Reporter,,Urban,DR,DO,Average Typical Weekday,7:00:00,19:00:00,,,,39,5153,4145,1008,,250,207,43,,,,,,,,,430,,,4816,256,0,,0,,,,,
,30044,Westmoreland County ,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30044,Westmoreland County ,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30044,Westmoreland County ,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30044,Westmoreland County ,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30044,Westmoreland County ,Full Reporter,,Urban,MB,DO,Annual Total,,,31,41,,,1118835,810734,308101,898862,52669,37814,14855,0,0,,,,,,,113076,,,1155916,,,,,,,587.4,,
,30044,Westmoreland County ,Full Reporter,,Urban,MB,DO,Average Typical Saturday,8:00:00,18:00:00,,,,6,1027,799,228,799,59,45,14,,,,,,,,,197,,,1166,51,0,,0,,,,,
,30044,Westmoreland County ,Full Reporter,,Urban,MB,DO,Average Typical Sunday,,,,,,0,0,,,0,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,,,
,30044,Westmoreland County ,Full Reporter,,Urban,MB,DO,Average Typical Weekday,5:25:00,19:20:00,,,,28,4166,3008,1158,3352,194,139,55,,,,,,,,,403,,,4283,256,0,,0,,,,,
,30044,Westmoreland County ,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,7:00:00,12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30044,Westmoreland County ,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,12:00:00,16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30044,Westmoreland County ,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30044,Westmoreland County ,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,16:00:00,18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30045,"JAUNT, Inc.",Full Reporter,,Urban,CB,DO,Annual Total,,,8,12,,,196589,184533,12056,189189,7144,6501,643,0,0,,,,,,,21931,,,538728,,,,,,,241,,
,30045,"JAUNT, Inc.",Full Reporter,,Urban,CB,DO,Average Typical Saturday,5:45:00,17:27:00,,,,2,98,92,6,92,3,3,0,,,,,,,,,14,,,544,52,0,,0,,,,,
,30045,"JAUNT, Inc.",Full Reporter,,Urban,CB,DO,Average Typical Sunday,5:45:00,17:27:00,,,,2,99,93,6,93,3,3,0,,,,,,,,,13,,,515,52,0,,0,,,,,
,30045,"JAUNT, Inc.",Full Reporter,,Urban,CB,DO,Average Typical Weekday,5:25:00,20:53:00,,,,8,731,686,45,704,27,24,3,,,,,,,,,81,,,1906,255,0,,0,,,,,
,30045,"JAUNT, Inc.",Full Reporter,,Urban,CB,DO,Average Weekday - AM Peak,5:25:00,9:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30045,"JAUNT, Inc.",Full Reporter,,Urban,CB,DO,Average Weekday - Midday,9:07:00,16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30045,"JAUNT, Inc.",Full Reporter,,Urban,CB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30045,"JAUNT, Inc.",Full Reporter,,Urban,CB,DO,Average Weekday - PM Peak,16:00:00,19:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30045,"JAUNT, Inc.",Full Reporter,,Urban,DR,DO,Annual Total,,,47,97,,,1038277,916707,121570,,65338,60167,5171,0,0,,,,,,,126037,68119,7914,924461,,,,,,,,,
,30045,"JAUNT, Inc.",Full Reporter,,Urban,DR,DO,Average Typical Saturday,6:00:00,23:59:00,,,,7,684,620,64,,59,55,4,,,,,,,,,128,,,497,52,0,,0,,,,,
,30045,"JAUNT, Inc.",Full Reporter,,Urban,DR,DO,Average Typical Sunday,7:00:00,22:00:00,,,,4,356,325,31,,32,30,2,,,,,,,,,60,,,208,52,0,,0,,,,,
,30045,"JAUNT, Inc.",Full Reporter,,Urban,DR,DO,Average Typical Weekday,6:00:00,23:59:00,,,,34,3800,3350,450,,234,215,19,,,,,,,,,449,,,3428,259,0,,0,,,,,
,30045,"JAUNT, Inc.",Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30045,"JAUNT, Inc.",Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30045,"JAUNT, Inc.",Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30045,"JAUNT, Inc.",Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30048,County of Howard,Full Reporter,,Urban,DR,PT,Annual Total,,,21,30,,,698567,604033,94534,,45781,38398,7383,0,0,,,,,,,54066,34756,0,449995,,,,,,,,,
,30048,County of Howard,Full Reporter,,Urban,DR,PT,Average Typical Saturday,6:52:00,20:24:00,,,,7,1041,912,129,,72,60,12,,,,,,,,,84,,,707,52,,,,,,,,
,30048,County of Howard,Full Reporter,,Urban,DR,PT,Average Typical Sunday,8:26:00,18:24:00,,,,2,177,134,43,,21,15,6,,,,,,,,,13,,,86,52,,,,,,,,
,30048,County of Howard,Full Reporter,,Urban,DR,PT,Average Typical Weekday,5:59:00,21:16:00,,,,14,2461,2130,331,,159,134,25,,,,,,,,,189,,,1584,258,0,,0,,,,,
,30048,County of Howard,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30048,County of Howard,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30048,County of Howard,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30048,County of Howard,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30048,County of Howard,Full Reporter,,Urban,DR,TX,Annual Total,,,1,1,,,,3381,,,,188,,,,,,,,,,300,300,0,3381,254,0,,0,,,,,
,30048,County of Howard,Full Reporter,,Urban,DR,TX,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30048,County of Howard,Full Reporter,,Urban,DR,TX,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30048,County of Howard,Full Reporter,,Urban,DR,TX,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30048,County of Howard,Full Reporter,,Urban,DR,TX,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30048,County of Howard,Full Reporter,,Urban,DR,TX,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30048,County of Howard,Full Reporter,,Urban,DR,TX,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30048,County of Howard,Full Reporter,,Urban,DR,TX,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30048,County of Howard,Full Reporter,,Urban,MB,PT,Annual Total,,,23,40,,,1468562,1355638,112924,1472145,106484,95532,10952,,,,,,,,,269010,,,1462711,,,,,,,349,,
,30048,County of Howard,Full Reporter,,Urban,MB,PT,Average Typical Saturday,7:30:00,20:30:00,,,,19,3859,3536,323,3859,284,253,31,,,,,,,,,706,,,4095,51,0,,0,,,,,
,30048,County of Howard,Full Reporter,,Urban,MB,PT,Average Typical Sunday,9:00:00,18:00:00,,,,11,2308,2086,222,2308,117,105,12,,,,,,,,,397,,,2342,52,0,,0,,,,,
,30048,County of Howard,Full Reporter,,Urban,MB,PT,Average Typical Weekday,7:30:00,20:30:00,,,,19,4447,4119,328,4461,329,296,33,,,,,,,,,820,,,4428,259,0,,0,,,,,
,30048,County of Howard,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,8:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30048,County of Howard,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,9:00:00,15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30048,County of Howard,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30048,County of Howard,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,15:00:00,17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30051,"Montgomery County, Maryland",Full Reporter,,Urban,DR,DO,Annual Total,,,0,0,,,0,0,0,,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,,,
,30051,"Montgomery County, Maryland",Full Reporter,,Urban,DR,DO,Average Typical Saturday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,,,,52,COVID-19,,,,
,30051,"Montgomery County, Maryland",Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,,,,52,COVID-19,,,,
,30051,"Montgomery County, Maryland",Full Reporter,,Urban,DR,DO,Average Typical Weekday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,,,,261,COVID-19,,,,
,30051,"Montgomery County, Maryland",Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30051,"Montgomery County, Maryland",Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30051,"Montgomery County, Maryland",Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30051,"Montgomery County, Maryland",Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30051,"Montgomery County, Maryland",Full Reporter,,Urban,MB,DO,Annual Total,,,255,366,,,12420762,10607294,1813468,10634637,924350,715059,209291,0,0,,,,,,,10078042,,,39749981,,,,,,,1642.8,,
,30051,"Montgomery County, Maryland",Full Reporter,,Urban,MB,DO,Average Typical Saturday,4:20:00,2:17:00,,,,188,21969,19347,2622,19425,1724,1293,431,,,,,,,,,21431,,,80366,56,,,,,,,,
,30051,"Montgomery County, Maryland",Full Reporter,,Urban,MB,DO,Average Typical Sunday,4:50:00,1:17:00,,,,142,17369,15170,2199,15248,1339,1013,326,,,,,,,,,16391,,,77693,57,,,,,,,,
,30051,"Montgomery County, Maryland",Full Reporter,,Urban,MB,DO,Average Typical Weekday,4:20:00,2:06:00,,,,255,40477,34361,6116,34429,2988,2321,667,,,,,,,,,31522,,,122305,252,,,,,,,,
,30051,"Montgomery County, Maryland",Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,4:59:00,8:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30051,"Montgomery County, Maryland",Full Reporter,,Urban,MB,DO,Average Weekday - Midday,8:56:00,15:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30051,"Montgomery County, Maryland",Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30051,"Montgomery County, Maryland",Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,15:56:00,18:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30053,City of Bristol Virginia,Reduced Reporter,,Urban,DR,DO,Annual Total,,,1,,,,,3227,,,,167,,,,,,,,,,990,,0,,,,,,,,,,
,30053,City of Bristol Virginia,Reduced Reporter,,Urban,MB,DO,Annual Total,,,3,,,,,43656,,,,3718,,,,,,,,,,13986,,,,,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,DR,DO,Annual Total,,,7,9,,,127647,111727,15920,,5748,4995,753,,,,,,,,,14590,0,0,92127,,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,DR,DO,Average Typical Saturday,6:00:00,19:00:00,,,,5,709,609,100,,32,28,4,,,,,,,,,91,,,542,17,0,,0,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,DR,DO,Average Typical Sunday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,,0,0,,0,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,DR,DO,Average Typical Weekday,6:00:00,23:00:00,,,,6,1314,1152,162,,59,51,8,,,,,,,,,148,,,942,88,0,,0,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,DR,PT,Annual Total,,,8,10,,,184164,165211,18953,,12388,11416,972,0,0,,,,,,,16757,9049,410,109727,,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,DR,PT,Average Typical Saturday,7:40:00,21:42:00,,,,1,216,198,18,,16,15,1,,,,,,,,,20,,,114,51,0,,0,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,DR,PT,Average Typical Sunday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,DR,PT,Average Typical Weekday,4:21:00,21:22:00,,,,5,676,606,70,,45,42,3,,,,,,,,,61,,,396,256,0,,0,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,MB,DO,Annual Total,,,72,79,,,1136890,1066176,70714,1109739,101611,97998,3613,,,,,,,,,666332,,,2341147,,,,,,,140,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,MB,DO,Average Typical Saturday,7:00:00,0:30:00,,,,12,2530,2455,75,2680,218,212,6,,,,,,,,,1454,,,5190,51,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,MB,DO,Average Typical Sunday,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,,,0,0,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,MB,DO,Average Typical Weekday,4:45:00,0:30:00,,,,36,4065,3779,286,3907,358,342,16,,,,,,,,,2376,,,8339,249,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,7:00:00,11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,11:30:00,16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,16:00:00,18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,VP,DO,Annual Total,,,27,44,,,298052,298052,0,,6036,6036,0,0,0,,,,,,,50318,,,2049994,,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,VP,DO,Average Typical Saturday,6:00:00,6:00:00,,,,8,663,663,0,,14,14,0,,,,,,,,,98,,,4102,49,0,,0,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,VP,DO,Average Typical Sunday,6:00:00,6:00:00,,,,8,647,647,0,,13,13,0,,,,,,,,,96,,,3954,48,0,,0,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,VP,DO,Average Typical Weekday,6:00:00,6:00:00,,,,10,1181,1181,0,,24,24,0,,,,,,,,,206,,,8338,199,0,,0,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,VP,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,VP,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,VP,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30054,Centre Area Transportation Authority,Full Reporter,,Urban,VP,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30055,City of Sharon,Reduced Reporter,,Urban,DR,DO,Annual Total,,,24,,,,,449492,,,,23963,,,,,,,,,,60465,,0,,,,,,,,,,
,30055,City of Sharon,Reduced Reporter,,Urban,MB,DO,Annual Total,,,5,,,,,136704,,,,13056,,,,,,,,,,41132,,,,,,,,,,,,
