UACE CD,UZA,UZA Name,UZA Population,Total Vehicle Revenue Miles,Total Vehicle Revenue Hours,Total Passenger Miles Traveled,Total Unlinked Passenger Trips,Total Operating Expenses,Fixed Guideway Directional Route Miles,Fixed Guideway Vehicle Revenue Miles,Fixed Guideway Passenger Miles,Fixed Guideway Operating Expenses,Non-Fixed Guideway Vehicle Revenue Miles,Non-Fixed Guideway Passenger Miles,Non-Fixed Guideway Operating Expenses,Fixed Guideway Directional Route Miles >= 7 Years,Fixed Guideway Vehicle Revenue Miles >= 7 Years,High Intensity Bus Directional Route Miles >= 7 Years,High Intensity Bus Vehicle Revenue Miles >= 7 Years
,368,"Florence, AL",77074,236910,17173,402518,44999,858531,0,0,0,0,236910,402518,858531,0,0,0,0
,369,"Newark, OH",76068,415334,20367,338170,41011,1599215,0,0,0,0,415334,338170,1599215,0,0,0,0
,370,"Anderson, SC",75702,194135,10622,0,186023,619364,0,0,0,0,194135,0,619364,0,0,0,0
,371,"Williamsburg, VA",75689,960996,67830,3353030,1479997,5825168,0,0,0,0,960996,3353030,5825168,0,0,0,0
,372,"Mansfield, OH",75250,280645,22486,0,113951,1852453,0,0,0,0,280645,0,1852453,0,0,0,0
,373,"Lake Jackson-Angleton, TX",74830,365023,19014,17384,60317,1394251,0,0,0,0,365023,17384,1394251,0,0,0,0
,374,"Auburn, AL",74741,322519,21508,0,44006,1361678,0,0,0,0,322519,0,1361678,0,0,0,0
,375,"Wausau, WI",74632,352542,24517,0,254495,3088914,0,0,0,0,352542,0,3088914,0,0,0,0
,376,"Oshkosh, WI",74495,714229,45545,1439466,461745,4178040,0,0,0,0,714229,1439466,4178040,0,0,0,0
,377,"Cheyenne, WY",73588,394920,28978,0,126630,1666324,0,0,0,0,394920,0,1666324,0,0,0,0
,378,"Watsonville, CA",73534,671521,56193,4273097,1005670,12483878,0,0,0,0,671521,4273097,12483878,0,0,0,0
,379,"Elizabethtown-Radcliff, KY",73467,1404274,70002,3069322,137704,3078012,0,0,0,0,1404274,3069322,3078012,0,0,0,0
,380,"Sumter, SC",73107,228477,12881,619824,69035,1251343,0,0,0,0,228477,619824,1251343,0,0,0,0
,381,"Lima, OH",72852,483182,30665,0,194245,3186672,0,0,0,0,483182,0,3186672,0,0,0,0
,382,"Davis, CA",72794,1060390,84365,7619497,2988387,9579324,0,0,0,0,1060390,7619497,9579324,0,0,0,0
,383,"Westminster-Eldersburg, MD",72714,414860,31998,0,67459,1516724,0,0,0,0,414860,0,1516724,0,0,0,0
,384,"Flagstaff, AZ",71957,966105,75063,7918109,2117270,8111549,0,0,0,0,966105,7918109,8111549,0,0,0,0
,385,"Jackson, TN",71880,788918,51043,2288625,412010,3217771,0,0,0,0,788918,2288625,3217771,0,0,0,0
,386,"Camarillo, CA",71772,423191,26957,0,131673,2016247,0,0,0,0,423191,0,2016247,0,0,0,0
,387,"Florida-Imbéry-Barceloneta, PR",71747,150157,17077,60500,62467,909292,0,0,0,0,150157,60500,909292,0,0,0,0
,388,"Sheboygan, WI",71313,574834,45258,0,391585,3843199,0,0,0,0,574834,0,3843199,0,0,0,0
,389,"Weirton-Steubenville, WV-OH-PA",70889,360976,29078,0,169878,2179995,0,0,0,0,360976,0,2179995,0,0,0,0
,390,"Bay City, MI",70585,588249,32643,1317208,178845,4972389,0,0,0,0,588249,1317208,4972389,0,0,0,0
,391,"Owensboro, KY",70543,795141,56044,646948,313954,3041164,0,0,0,0,795141,646948,3041164,0,0,0,0
,392,"Decatur, AL",70436,137424,11820,160702,37714,777547,0,0,0,0,137424,160702,777547,0,0,0,0
,393,"Morgantown, WV",70350,1882758,163997,2816500,2187471,10238139,6.3,488998,2816500,4612868,1393760,0,5625271,6.3,488998,0,0
,394,"Porterville, CA",70272,1054998,51459,7174565,538003,3376463,0,0,0,0,1054998,7174565,3376463,0,0,0,0
,395,"Pocatello, ID",69809,401986,25821,0,166509,1643948,0,0,0,0,401986,0,1643948,0,0,0,0
,396,"Janesville, WI",69658,457560,30054,0,255175,3514201,0,0,0,0,457560,0,3514201,0,0,0,0
,397,"Bristol-Bristol, TN-VA",69501,417787,34817,84314,118523,1591597,0,0,0,0,417787,84314,1591597,0,0,0,0
,398,"Winchester, VA",69449,165973,15681,0,120844,1140737,0,0,0,0,165973,0,1140737,0,0,0,0
,399,"St. Augustine, FL",69173,516858,34175,0,146283,1898137,0,0,0,0,516858,0,1898137,0,0,0,0
,400,"Johnstown, PA",69014,780651,68288,3372340,983269,7689078,0.3,1832,6942,668090,778819,3365398,7020988,0.3,1832,0,0
,401,"Hilton Head Island, SC",68998,92657,5920,0,45355,1047898,0,0,0,0,92657,0,1047898,0,0,0,0
,402,"Dothan, AL",68781,502160,31116,0,49751,1283289,0,0,0,0,502160,0,1283289,0,0,0,0
,403,"Lodi, CA",68738,471155,35056,862081,278059,4052799,0,0,0,0,471155,862081,4052799,0,0,0,0
,404,"DeKalb, IL",68545,1021207,90038,1834403,927066,7360715,0,0,0,0,1021207,1834403,7360715,0,0,0,0
,405,"West Bend, WI",68444,921079,68392,468944,118674,2603969,0,0,0,0,921079,468944,2603969,0,0,0,0
,406,"Rocky Mount, NC",68243,930862,50264,0,287177,2219989,0,0,0,0,930862,0,2219989,0,0,0,0
,407,"Elmira, NY",67983,523375,27454,0,262650,4190967,0,0,0,0,523375,0,4190967,0,0,0,0
,408,"Carbondale, IL",67821,1124826,72997,2119192,358779,4083572,0,0,0,0,1124826,2119192,4083572,0,0,0,0
,409,"Dubuque, IA-IL",67818,680837,56300,0,386773,3780578,0,0,0,0,680837,0,3780578,0,0,0,0
,410,"Hammond, LA",67629,140249,7325,0,20080,479293,0,0,0,0,140249,0,479293,0,0,0,0
,411,"Parkersburg, WV-OH",67229,616078,44862,0,351560,3576082,0,0,0,0,616078,0,3576082,0,0,0,0
,412,"Wenatchee, WA",67227,1937297,104269,4819607,722459,15775883,0,0,0,0,1937297,4819607,15775883,0,0,0,0
,413,"Harrisonburg, VA",66784,720255,76193,3825519,1872845,5015340,0,0,0,0,720255,3825519,5015340,0,0,0,0
,414,"Cleveland, TN",66777,307776,30485,0,101913,1405620,0,0,0,0,307776,0,1405620,0,0,0,0
,415,"Zephyrhills, FL",66609,354093,19468,932475,144464,1639434,0,0,0,0,354093,932475,1639434,0,0,0,0
,416,"Hanover, PA",66301,513014,29872,1323380,205793,2443369,0,0,0,0,513014,1323380,2443369,0,0,0,0
,417,"Monessen-California, PA",66086,507318,28602,2475809,161923,2737492,0,0,0,0,507318,2475809,2737492,0,0,0,0
,418,"Michigan City-La Porte, IN-MI",66025,338172,26964,0,152607,2028394,0,0,0,0,338172,0,2028394,0,0,0,0
,419,"Glens Falls, NY",65443,276729,15954,0,149939,1609332,0,0,0,0,276729,0,1609332,0,0,0,0
,420,"Jonesboro, AR",65419,368140,21708,0,80479,1118429,0,0,0,0,368140,0,1118429,0,0,0,0
,422,"Great Falls, MT",65207,519071,42638,1005873,337852,3217436,0,0,0,0,519071,1005873,3217436,0,0,0,0
,423,"El Paso de Robles (Paso Robles)-Atascadero, CA",65088,731122,29910,4813586,314115,3625639,0,0,0,0,731122,4813586,3625639,0,0,0,0
,424,"Casper, WY",64548,439458,40271,0,200503,2101101,0,0,0,0,439458,0,2101101,0,0,0,0
,425,"Fairbanks, AK",64513,527432,34559,26383,308855,6645115,8.6,4419,26383,341064,523013,0,6304051,8.6,4419,0,0
,426,"Gadsden, AL",64172,265971,19422,0,66911,886621,0,0,0,0,265971,0,886621,0,0,0,0
,427,"Saratoga Springs, NY",64100,357937,26803,582193,128470,1794298,0,0,0,0,357937,582193,1794298,0,0,0,0
,428,"Petaluma, CA",64078,466512,37578,1343406,339803,4356111,0,0,0,0,466512,1343406,4356111,0,0,0,0
,429,"Twin Rivers-Hightstown, NJ",64037,28789,1700,0,5540,309498,0,0,0,0,28789,0,309498,0,0,0,0
,430,"Beckley, WV",64022,223677,19812,0,33177,824389,0,0,0,0,223677,0,824389,0,0,0,0
,431,"Longview, WA-OR",63952,372804,34769,947911,230325,4802724,0,0,0,0,372804,947911,4802724,0,0,0,0
,432,"Beloit, WI-IL",63835,363977,24571,141003,72678,2556896,0,0,0,0,363977,141003,2556896,0,0,0,0
,433,"Los Lunas, NM",63758,245416,14598,281991,31317,1453643,0,0,0,0,245416,281991,1453643,0,0,0,0
,434,"Victoria, TX",63683,663759,38472,954822,226260,2300547,0,0,0,0,663759,954822,2300547,0,0,0,0
,435,"Mount Vernon, WA",62966,1566343,82487,4327399,345145,12610736,0,0,0,0,1566343,4327399,12610736,0,0,0,0
,436,"Corvallis, OR",62433,766346,53987,0,1000100,4942626,0,0,0,0,766346,0,4942626,0,0,0,0
,437,"Kokomo, IN",62182,517050,41828,1108453,268362,2585198,0,0,0,0,517050,1108453,2585198,0,0,0,0
,438,"Sherman, TX",61900,618202,20508,2590876,80057,1838537,0,0,0,0,618202,2590876,1838537,0,0,0,0
,440,"Grand Forks, ND-MN",61270,533747,55725,458778,179456,3765159,0,0,0,0,533747,458778,3765159,0,0,0,0
,441,"Bangor, ME",61210,692662,53405,0,628933,3530026,0,0,0,0,692662,0,3530026,0,0,0,0
,442,"Goldsboro, NC",61054,434507,27192,0,200415,1526348,0,0,0,0,434507,0,1526348,0,0,0,0
,443,"Benton Harbor-St. Joseph-Fair Plain, MI",61022,518772,43395,0,134359,2432135,0,0,0,0,518772,0,2432135,0,0,0,0
,444,"Rome, GA",60851,335283,24726,464881,94016,2517365,0,0,0,0,335283,464881,2517365,0,0,0,0
,445,"Ames, IA",60438,1273273,122574,7384467,4577476,10512765,0,0,0,0,1273273,7384467,10512765,0,0,0,0
,446,"Lewiston, ME",59397,345786,25679,191729,267169,2689688,0,0,0,0,345786,191729,2689688,0,0,0,0
,447,"San Luis Obispo, CA",59219,813183,52207,4293635,913795,6163991,0,0,0,0,813183,4293635,6163991,0,0,0,0
,448,"Pittsfield, MA",59124,819636,51344,3142571,323681,5088847,0,0,0,0,819636,3142571,5088847,0,0,0,0
,449,"Morristown, TN",59036,196913,12554,0,23107,477877,0,0,0,0,196913,0,477877,0,0,0,0
,450,"Midland, MI",59014,426396,25532,73252,93472,2236778,0,0,0,0,426396,73252,2236778,0,0,0,0
,451,"Lexington Park-California-Chesapeake Ranch Estates, MD",58875,543106,28266,0,169790,1745083,0,0,0,0,543106,0,1745083,0,0,0,0
,452,"Jefferson City, MO",58533,469533,35982,0,212433,2313873,0,0,0,0,469533,0,2313873,0,0,0,0
,453,"Middletown, NY",58381,124704,10276,0,45717,959251,0,0,0,0,124704,0,959251,0,0,0,0
,454,"Carson City, NV",58079,350264,24635,611183,203951,1772979,0,0,0,0,350264,611183,1772979,0,0,0,0
,455,"Watertown, NY",57840,138917,12538,0,109712,1114851,0,0,0,0,138917,0,1114851,0,0,0,0
,456,"Mankato, MN",57584,386619,31563,0,304628,3474480,0,0,0,0,386619,0,3474480,0,0,0,0
,457,"Kingston, NY",57442,643159,50632,1705893,175118,4701723,0,0,0,0,643159,1705893,4701723,0,0,0,0
,458,"Daphne-Fairhope, AL",57383,28729,1780,71128,5067,192452,0,0,0,0,28729,71128,192452,0,0,0,0
,459,"Albany, OR",56997,231598,15692,0,98933,1636153,0,0,0,0,231598,0,1636153,0,0,0,0
,460,"Hazleton, PA",56827,407427,30681,0,168481,2595284,0,0,0,0,407427,0,2595284,0,0,0,0
,461,"Staunton-Waynesboro, VA",56611,339497,22760,0,188500,992279,0,0,0,0,339497,0,992279,0,0,0,0
,462,"Williamsport, PA",56142,1032247,61095,5069985,1008033,8316507,0,0,0,0,1032247,5069985,8316507,0,0,0,0
,463,"Kahului, HI",55934,2036988,135429,12460088,1276906,16343438,0,0,0,0,2036988,12460088,16343438,0,0,0,0
,464,"Walla Walla, WA-OR",55805,417459,36664,0,289585,5574853,0,0,0,0,417459,0,5574853,0,0,0,0
,465,"Woodland, CA",55513,562446,29326,2772448,239202,3754433,0,0,0,0,562446,2772448,3754433,0,0,0,0
,466,"Hot Springs, AR",55121,208882,17443,0,120256,1593514,0,0,0,0,208882,0,1593514,0,0,0,0
,467,"Columbus, IN",54933,294701,25731,0,127986,1631092,0,0,0,0,294701,0,1631092,0,0,0,0
,468,"Fond du Lac, WI",54901,211399,17902,0,103427,1623600,0,0,0,0,211399,0,1623600,0,0,0,0
,469,"Manhattan, KS",54622,494721,35737,0,195462,2033933,0,0,0,0,494721,0,2033933,0,0,0,0
,470,"Titusville, FL",54386,360043,18901,1471133,173776,1656739,0,0,0,0,360043,1471133,1656739,0,0,0,0
,471,"Delano, CA",54372,131263,15031,0,58722,1811339,0,0,0,0,131263,0,1811339,0,0,0,0
,472,"East Stroudsburg, PA-NJ",54316,750779,35781,1508646,134255,3040465,0,0,0,0,750779,1508646,3040465,0,0,0,0
,473,"Ithaca, NY",53661,1176499,89328,3550600,1125223,11175108,0,0,0,0,1176499,3550600,11175108,0,0,0,0
,474,"Bloomsburg-Berwick, PA",53618,294243,15284,357227,26887,656276,0,0,0,0,294243,357227,656276,0,0,0,0
,475,"Pine Bluff, AR",53495,197185,15698,0,38303,823089,0,0,0,0,197185,0,823089,0,0,0,0
,477,"Farmington, NM",53049,292523,17325,189202,99399,1220838,0,0,0,0,292523,189202,1220838,0,0,0,0
,478,"Cape Girardeau, MO-IL",52900,891967,59504,0,336088,2125438,0,0,0,0,891967,0,2125438,0,0,0,0
,479,"San Marcos, TX",52826,1030529,83825,4973039,2197845,6568774,0,0,0,0,1030529,4973039,6568774,0,0,0,0
,480,"Sierra Vista, AZ",52745,116943,10469,0,102540,927530,0,0,0,0,116943,0,927530,0,0,0,0
,482,"Arroyo Grande-Grover Beach, CA",52000,800199,38867,5677688,447384,4622980,0,0,0,0,800199,5677688,4622980,0,0,0,0
,483,"Lewiston, ID-WA",51924,392289,22853,0,100473,2157167,0,0,0,0,392289,0,2157167,0,0,0,0
,484,"Cumberland, MD-WV-PA",51899,302544,23548,0,139404,2012015,0,0,0,0,302544,0,2012015,0,0,0,0
,485,"Lompoc, CA",51509,392238,26636,1081296,206092,2474439,0,0,0,0,392238,1081296,2474439,0,0,0,0
,486,"Hinesville, GA",51456,114857,9681,0,17331,817490,0,0,0,0,114857,0,817490,0,0,0,0
,487,"Uniontown-Connellsville, PA",51370,1197241,59254,2184570,185958,4088741,0,0,0,0,1197241,2184570,4088741,0,0,0,0
,489,"Villas, NJ",51291,283354,22347,0,44411,3937652,0,0,0,0,283354,0,3937652,0,0,0,0
,490,"Monroe, MI",51240,454082,34318,1051176,282287,3405596,0,0,0,0,454082,1051176,3405596,0,0,0,0
,492,"Danville, IL-IN",50996,527598,24450,0,511839,2920836,0,0,0,0,527598,0,2920836,0,0,0,0
,494,"Grants Pass, OR",50520,258850,18592,0,163757,1712902,0,0,0,0,258850,0,1712902,0,0,0,0
,495,"New Bern, NC",50503,193973,15698,0,28996,482371,0,0,0,0,193973,0,482371,0,0,0,0
,496,"Grand Island, NE",50440,71440,10744,0,27477,603114,0,0,0,0,71440,0,603114,0,0,0,0
,497,"Pascagoula, MS",50428,72651,1821,422093,9083,98144,0,0,0,0,72651,422093,98144,0,0,0,0
,600,"Virgin Islands, VI",106405,476170,41530,0,127875,4879884,0,0,0,0,476170,0,4879884,0,0,0,0
,601,"Lake Tahoe, CA-NV",210000,846613,50039,2617639,494897,7676895,0,0,0,0,846613,2617639,7676895,0,0,0,0
,602,"Galveston, TX",54770,375279,28199,0,253396,2969978,0,0,0,0,375279,0,2969978,0,0,0,0
